tagX,tagY,power,time
1734935407,2041538831,+AC0-86.3,1509499592
2014326932,2041538831,+AC0-86.2,1509499592
1734935407,2014326932,+AC0-91.0,1509499593
1734935407,2041538831,+AC0-86.7,1509499593
2014326932,2041538831,+AC0-86.6,1509499593
1734935407,2014326932,+AC0-91.0,1509499593
1734935407,2041538831,+AC0-86.7,1509499593
2014326932,2041538831,+AC0-86.6,1509499593
1734935407,2014326932,+AC0-91.0,1509499593
1734935407,2041538831,+AC0-86.7,1509499593
2014326932,2041538831,+AC0-86.6,1509499593
1734935407,2014326932,+AC0-89.0,1509499593
1734935407,2041538831,+AC0-86.7,1509499593
2014326932,2041538831,+AC0-86.6,1509499593
1734935407,2014326932,+AC0-89.0,1509499593
1734935407,2041538831,+AC0-86.7,1509499593
2014326932,2041538831,+AC0-86.6,1509499593
1734935407,2014326932,+AC0-87.0,1509499594
1734935407,2041538831,+AC0-86.7,1509499594
2014326932,2041538831,+AC0-87.3,1509499594
1734935407,2014326932,+AC0-87.0,1509499594
1734935407,2041538831,+AC0-86.7,1509499594
2014326932,2041538831,+AC0-87.3,1509499594
1734935407,2014326932,+AC0-87.0,1509499594
1734935407,2041538831,+AC0-86.7,1509499594
2014326932,2041538831,+AC0-87.3,1509499594
1734935407,2014326932,+AC0-87.0,1509499594
1734935407,2041538831,+AC0-86.7,1509499594
2014326932,2041538831,+AC0-87.3,1509499594
1734935407,2014326932,+AC0-87.0,1509499594
1734935407,2041538831,+AC0-86.7,1509499594
2014326932,2041538831,+AC0-87.3,1509499594
1734935407,2014326932,+AC0-87.2,1509499595
1734935407,2041538831,+AC0-86.8,1509499595
2014326932,2041538831,+AC0-87.0,1509499595
1734935407,2014326932,+AC0-87.2,1509499595
1734935407,2041538831,+AC0-86.8,1509499595
2014326932,2041538831,+AC0-87.0,1509499595
1734935407,2014326932,+AC0-87.2,1509499595
1734935407,2041538831,+AC0-86.8,1509499595
2014326932,2041538831,+AC0-87.0,1509499595
1734935407,2014326932,+AC0-87.7,1509499595
1734935407,2041538831,+AC0-86.8,1509499595
2014326932,2041538831,+AC0-87.0,1509499595
1734935407,2014326932,+AC0-87.7,1509499595
1734935407,2041538831,+AC0-86.8,1509499595
2014326932,2041538831,+AC0-87.0,1509499595
1734935407,2014326932,+AC0-87.7,1509499596
1734935407,2041538831,+AC0-87.0,1509499596
2014326932,2041538831,+AC0-88.3,1509499596
1734935407,2014326932,+AC0-88.7,1509499596
1734935407,2041538831,+AC0-88.6,1509499596
2014326932,2041538831,+AC0-88.3,1509499596
1734935407,2014326932,+AC0-88.7,1509499596
1734935407,2041538831,+AC0-88.6,1509499596
2014326932,2041538831,+AC0-88.5,1509499596
1734935407,2014326932,+AC0-88.7,1509499596
1734935407,2041538831,+AC0-88.6,1509499596
2014326932,2041538831,+AC0-88.5,1509499596
1734935407,2014326932,+AC0-88.7,1509499596
1734935407,2041538831,+AC0-88.5,1509499596
2014326932,2041538831,+AC0-89.0,1509499596
1734935407,2014326932,+AC0-88.7,1509499597
1734935407,2041538831,+AC0-89.2,1509499597
2014326932,2041538831,+AC0-89.5,1509499597
1734935407,2014326932,+AC0-88.7,1509499597
1734935407,2041538831,+AC0-89.2,1509499597
2014326932,2041538831,+AC0-89.5,1509499597
1734935407,2014326932,+AC0-89.5,1509499597
1734935407,2041538831,+AC0-89.2,1509499597
2014326932,2041538831,+AC0-89.5,1509499597
1734935407,2014326932,+AC0-89.5,1509499597
1734935407,2041538831,+AC0-89.2,1509499597
2014326932,2041538831,+AC0-89.5,1509499597
1734935407,2014326932,+AC0-89.5,1509499597
1734935407,2041538831,+AC0-89.2,1509499597
2014326932,2041538831,+AC0-90.0,1509499597
1734935407,2014326932,+AC0-89.5,1509499598
1734935407,2041538831,+AC0-89.4,1509499598
2014326932,2041538831,+AC0-90.0,1509499598
1734935407,2014326932,+AC0-89.5,1509499598
1734935407,2041538831,+AC0-89.4,1509499598
2014326932,2041538831,+AC0-90.0,1509499598
1734935407,2014326932,+AC0-89.5,1509499598
1734935407,2041538831,+AC0-89.4,1509499598
2014326932,2041538831,+AC0-90.1,1509499598
1734935407,2014326932,+AC0-89.5,1509499598
1734935407,2041538831,+AC0-89.4,1509499598
2014326932,2041538831,+AC0-90.1,1509499598
1734935407,2014326932,+AC0-89.5,1509499598
1734935407,2041538831,+AC0-89.0,1509499598
2014326932,2041538831,+AC0-90.1,1509499598
1734935407,2014326932,+AC0-88.7,1509499599
1734935407,2041538831,+AC0-89.7,1509499599
2014326932,2041538831,+AC0-90.1,1509499599
1734935407,2014326932,+AC0-88.7,1509499599
1734935407,2041538831,+AC0-89.7,1509499599
2014326932,2041538831,+AC0-90.1,1509499599
1734935407,2014326932,+AC0-88.7,1509499599
1734935407,2041538831,+AC0-89.7,1509499599
2014326932,2041538831,+AC0-90.1,1509499599
1734935407,2014326932,+AC0-88.7,1509499599
1734935407,2041538831,+AC0-89.7,1509499599
2014326932,2041538831,+AC0-89.8,1509499599
1734935407,2014326932,+AC0-88.7,1509499599
1734935407,2041538831,+AC0-89.7,1509499599
2014326932,2041538831,+AC0-89.8,1509499599
1734935407,2014326932,+AC0-88.7,1509499600
1734935407,2041538831,+AC0-88.8,1509499600
2014326932,2041538831,+AC0-89.6,1509499600
1734935407,2014326932,+AC0-88.7,1509499600
1734935407,2041538831,+AC0-88.8,1509499600
2014326932,2041538831,+AC0-89.6,1509499600
1734935407,2014326932,+AC0-89.7,1509499600
1734935407,2041538831,+AC0-88.8,1509499600
2014326932,2041538831,+AC0-89.4,1509499600
1734935407,2014326932,+AC0-89.7,1509499600
1734935407,2041538831,+AC0-88.8,1509499600
2014326932,2041538831,+AC0-89.4,1509499600
1734935407,2014326932,+AC0-89.7,1509499600
1734935407,2041538831,+AC0-88.7,1509499600
2014326932,2041538831,+AC0-89.4,1509499600
1734935407,2014326932,+AC0-89.7,1509499601
1734935407,2041538831,+AC0-88.7,1509499601
2014326932,2041538831,+AC0-89.4,1509499601
1734935407,2014326932,+AC0-89.7,1509499601
1734935407,2041538831,+AC0-88.6,1509499601
2014326932,2041538831,+AC0-89.1,1509499601
1734935407,2014326932,+AC0-89.7,1509499601
1734935407,2041538831,+AC0-88.6,1509499601
2014326932,2041538831,+AC0-89.1,1509499601
1734935407,2014326932,+AC0-89.7,1509499601
1734935407,2041538831,+AC0-88.6,1509499601
2014326932,2041538831,+AC0-89.1,1509499601
1734935407,2014326932,+AC0-89.7,1509499601
1734935407,2041538831,+AC0-88.6,1509499601
2014326932,2041538831,+AC0-89.1,1509499601
1734935407,2014326932,+AC0-89.7,1509499602
1734935407,2041538831,+AC0-88.6,1509499602
2014326932,2041538831,+AC0-89.3,1509499602
1734935407,2014326932,+AC0-89.7,1509499602
1734935407,2041538831,+AC0-88.6,1509499602
2014326932,2041538831,+AC0-89.3,1509499602
1734935407,2014326932,+AC0-89.6,1509499602
1734935407,2041538831,+AC0-88.6,1509499602
2014326932,2041538831,+AC0-89.2,1509499602
1734935407,2014326932,+AC0-89.6,1509499602
1734935407,2041538831,+AC0-88.6,1509499602
2014326932,2041538831,+AC0-89.2,1509499602
1734935407,2014326932,+AC0-89.6,1509499602
1734935407,2041538831,+AC0-88.6,1509499602
2014326932,2041538831,+AC0-89.2,1509499602
1734935407,2014326932,+AC0-90.3,1509499603
1734935407,2041538831,+AC0-88.6,1509499603
2014326932,2041538831,+AC0-89.2,1509499603
1734935407,2014326932,+AC0-90.3,1509499603
1734935407,2041538831,+AC0-88.6,1509499603
2014326932,2041538831,+AC0-88.7,1509499603
1734935407,2014326932,+AC0-90.3,1509499603
1734935407,2041538831,+AC0-88.6,1509499603
2014326932,2041538831,+AC0-88.7,1509499603
1734935407,2014326932,+AC0-90.3,1509499603
1734935407,2041538831,+AC0-88.7,1509499603
2014326932,2041538831,+AC0-88.7,1509499603
1734935407,2014326932,+AC0-90.3,1509499603
1734935407,2041538831,+AC0-88.7,1509499603
2014326932,2041538831,+AC0-88.7,1509499603
1734935407,2014326932,+AC0-91.2,1509499604
1734935407,2041538831,+AC0-88.7,1509499604
2014326932,2041538831,+AC0-88.7,1509499604
1734935407,2014326932,+AC0-91.6,1509499604
1734935407,2041538831,+AC0-88.6,1509499604
2014326932,2041538831,+AC0-88.7,1509499604
1734935407,2014326932,+AC0-91.6,1509499604
1734935407,2041538831,+AC0-88.6,1509499604
2014326932,2041538831,+AC0-88.7,1509499604
1734935407,2014326932,+AC0-91.6,1509499604
1734935407,2041538831,+AC0-88.6,1509499604
2014326932,2041538831,+AC0-88.5,1509499604
1734935407,2014326932,+AC0-91.6,1509499604
1734935407,2041538831,+AC0-88.6,1509499604
2014326932,2041538831,+AC0-88.5,1509499604
1734935407,2014326932,+AC0-92.1,1509499605
1734935407,2041538831,+AC0-88.9,1509499605
2014326932,2041538831,+AC0-88.6,1509499605
1734935407,2014326932,+AC0-92.1,1509499605
1734935407,2041538831,+AC0-88.9,1509499605
2014326932,2041538831,+AC0-88.6,1509499605
1734935407,2014326932,+AC0-92.1,1509499605
1734935407,2041538831,+AC0-88.9,1509499605
2014326932,2041538831,+AC0-88.6,1509499605
1734935407,2014326932,+AC0-92.1,1509499605
1734935407,2041538831,+AC0-88.9,1509499605
2014326932,2041538831,+AC0-88.6,1509499605
1734935407,2014326932,+AC0-92.1,1509499605
1734935407,2041538831,+AC0-88.9,1509499605
2014326932,2041538831,+AC0-88.6,1509499605
1734935407,2014326932,+AC0-93.2,1509499606
1734935407,2041538831,+AC0-88.9,1509499606
2014326932,2041538831,+AC0-88.6,1509499606
1734935407,2014326932,+AC0-93.2,1509499606
1734935407,2041538831,+AC0-88.9,1509499606
2014326932,2041538831,+AC0-88.6,1509499606
1734935407,2014326932,+AC0-93.4,1509499606
1734935407,2041538831,+AC0-88.9,1509499606
2014326932,2041538831,+AC0-88.6,1509499606
1734935407,2014326932,+AC0-92.6,1509499606
1734935407,2041538831,+AC0-88.9,1509499606
2014326932,2041538831,+AC0-88.4,1509499606
1734935407,2014326932,+AC0-92.3,1509499607
1734935407,2041538831,+AC0-88.3,1509499607
2014326932,2041538831,+AC0-88.4,1509499607
1734935407,2014326932,+AC0-92.3,1509499607
1734935407,2041538831,+AC0-88.3,1509499607
2014326932,2041538831,+AC0-88.4,1509499607
1734935407,2014326932,+AC0-92.3,1509499607
1734935407,2041538831,+AC0-88.3,1509499607
2014326932,2041538831,+AC0-88.4,1509499607
1734935407,2014326932,+AC0-92.3,1509499607
1734935407,2041538831,+AC0-88.3,1509499607
2014326932,2041538831,+AC0-88.4,1509499607
1734935407,2014326932,+AC0-92.3,1509499607
1734935407,2041538831,+AC0-88.3,1509499607
2014326932,2041538831,+AC0-88.6,1509499607
1734935407,2014326932,+AC0-91.8,1509499608
1734935407,2041538831,+AC0-88.3,1509499608
2014326932,2041538831,+AC0-88.5,1509499608
1734935407,2014326932,+AC0-91.8,1509499608
1734935407,2041538831,+AC0-88.3,1509499608
2014326932,2041538831,+AC0-88.5,1509499608
1734935407,2014326932,+AC0-90.7,1509499608
1734935407,2041538831,+AC0-88.3,1509499608
2014326932,2041538831,+AC0-88.5,1509499608
1734935407,2014326932,+AC0-90.7,1509499608
1734935407,2041538831,+AC0-88.3,1509499608
2014326932,2041538831,+AC0-88.5,1509499608
1734935407,2014326932,+AC0-89.8,1509499608
1734935407,2041538831,+AC0-88.3,1509499608
2014326932,2041538831,+AC0-88.5,1509499608
1734935407,2014326932,+AC0-89.8,1509499609
1734935407,2041538831,+AC0-88.5,1509499609
2014326932,2041538831,+AC0-87.7,1509499609
1734935407,2014326932,+AC0-89.8,1509499609
1734935407,2041538831,+AC0-88.5,1509499609
2014326932,2041538831,+AC0-87.7,1509499609
1734935407,2014326932,+AC0-89.8,1509499609
1734935407,2041538831,+AC0-88.5,1509499609
2014326932,2041538831,+AC0-87.7,1509499609
1734935407,2014326932,+AC0-89.8,1509499609
1734935407,2041538831,+AC0-88.5,1509499609
2014326932,2041538831,+AC0-87.7,1509499609
1734935407,2014326932,+AC0-89.8,1509499609
1734935407,2041538831,+AC0-89.3,1509499609
2014326932,2041538831,+AC0-87.7,1509499609
1734935407,2014326932,+AC0-89.8,1509499610
1734935407,2041538831,+AC0-90.0,1509499610
2014326932,2041538831,+AC0-87.8,1509499610
1734935407,2014326932,+AC0-90.1,1509499610
1734935407,2041538831,+AC0-90.6,1509499610
2014326932,2041538831,+AC0-87.8,1509499610
1734935407,2014326932,+AC0-90.1,1509499610
1734935407,2041538831,+AC0-90.6,1509499610
2014326932,2041538831,+AC0-87.8,1509499610
1734935407,2014326932,+AC0-90.1,1509499610
1734935407,2041538831,+AC0-90.6,1509499610
2014326932,2041538831,+AC0-87.8,1509499610
1734935407,2014326932,+AC0-90.1,1509499610
1734935407,2041538831,+AC0-90.6,1509499610
2014326932,2041538831,+AC0-87.8,1509499610
1734935407,2014326932,+AC0-89.3,1509499611
1734935407,2041538831,+AC0-90.6,1509499611
2014326932,2041538831,+AC0-87.8,1509499611
1734935407,2014326932,+AC0-89.3,1509499611
1734935407,2041538831,+AC0-90.6,1509499611
2014326932,2041538831,+AC0-87.8,1509499611
1734935407,2014326932,+AC0-89.3,1509499611
1734935407,2041538831,+AC0-90.6,1509499611
2014326932,2041538831,+AC0-87.8,1509499611
1734935407,2014326932,+AC0-89.3,1509499611
1734935407,2041538831,+AC0-90.6,1509499611
2014326932,2041538831,+AC0-87.8,1509499611
1734935407,2014326932,+AC0-88.9,1509499611
1734935407,2041538831,+AC0-90.6,1509499611
2014326932,2041538831,+AC0-87.8,1509499611
1734935407,2014326932,+AC0-88.9,1509499612
1734935407,2041538831,+AC0-91.5,1509499612
2014326932,2041538831,+AC0-87.7,1509499612
1734935407,2014326932,+AC0-89.2,1509499612
1734935407,2041538831,+AC0-91.5,1509499612
2014326932,2041538831,+AC0-87.7,1509499612
1734935407,2014326932,+AC0-88.9,1509499612
1734935407,2041538831,+AC0-91.5,1509499612
2014326932,2041538831,+AC0-88.3,1509499612
1734935407,2014326932,+AC0-88.9,1509499612
1734935407,2041538831,+AC0-91.5,1509499612
2014326932,2041538831,+AC0-88.3,1509499612
1734935407,2014326932,+AC0-88.9,1509499612
1734935407,2041538831,+AC0-91.5,1509499612
2014326932,2041538831,+AC0-88.3,1509499612
1734935407,2014326932,+AC0-89.1,1509499613
1734935407,2041538831,+AC0-91.5,1509499613
2014326932,2041538831,+AC0-88.3,1509499613
1734935407,2014326932,+AC0-89.1,1509499613
1734935407,2041538831,+AC0-91.5,1509499613
2014326932,2041538831,+AC0-89.4,1509499613
1734935407,2014326932,+AC0-89.1,1509499613
1734935407,2041538831,+AC0-91.5,1509499613
2014326932,2041538831,+AC0-89.4,1509499613
1734935407,2014326932,+AC0-89.1,1509499613
1734935407,2041538831,+AC0-91.5,1509499613
2014326932,2041538831,+AC0-89.4,1509499613
1734935407,2014326932,+AC0-89.1,1509499613
1734935407,2041538831,+AC0-91.5,1509499613
2014326932,2041538831,+AC0-89.4,1509499613
1734935407,2014326932,+AC0-89.1,1509499614
1734935407,2041538831,+AC0-92.8,1509499614
2014326932,2041538831,+AC0-90.3,1509499614
1734935407,2014326932,+AC0-89.1,1509499614
1734935407,2041538831,+AC0-92.8,1509499614
2014326932,2041538831,+AC0-90.4,1509499614
1734935407,2014326932,+AC0-88.8,1509499614
1734935407,2041538831,+AC0-92.8,1509499614
2014326932,2041538831,+AC0-90.0,1509499614
1734935407,2014326932,+AC0-89.0,1509499614
1734935407,2041538831,+AC0-92.8,1509499614
2014326932,2041538831,+AC0-90.0,1509499614
1734935407,2014326932,+AC0-89.0,1509499614
1734935407,2041538831,+AC0-92.8,1509499614
2014326932,2041538831,+AC0-90.0,1509499614
1734935407,2014326932,+AC0-88.5,1509499615
1734935407,2041538831,+AC0-94.3,1509499615
2014326932,2041538831,+AC0-90.6,1509499615
1734935407,2014326932,+AC0-88.5,1509499615
1734935407,2041538831,+AC0-94.3,1509499615
2014326932,2041538831,+AC0-90.6,1509499615
1734935407,2014326932,+AC0-88.5,1509499615
1734935407,2041538831,+AC0-94.3,1509499615
2014326932,2041538831,+AC0-90.6,1509499615
1734935407,2014326932,+AC0-88.5,1509499615
1734935407,2041538831,+AC0-94.3,1509499615
2014326932,2041538831,+AC0-90.6,1509499615
1734935407,2014326932,+AC0-88.2,1509499615
1734935407,2041538831,+AC0-94.3,1509499615
2014326932,2041538831,+AC0-90.8,1509499615
1734935407,2014326932,+AC0-88.2,1509499616
1734935407,2041538831,+AC0-95.5,1509499616
2014326932,2041538831,+AC0-90.9,1509499616
1734935407,2014326932,+AC0-88.2,1509499616
1734935407,2041538831,+AC0-95.5,1509499616
2014326932,2041538831,+AC0-90.9,1509499616
1734935407,2014326932,+AC0-88.1,1509499616
1734935407,2041538831,+AC0-95.5,1509499616
2014326932,2041538831,+AC0-90.9,1509499616
1734935407,2014326932,+AC0-88.1,1509499616
1734935407,2041538831,+AC0-95.5,1509499616
2014326932,2041538831,+AC0-91.0,1509499616
1734935407,2014326932,+AC0-88.1,1509499616
1734935407,2041538831,+AC0-95.5,1509499616
2014326932,2041538831,+AC0-91.0,1509499616
1734935407,2014326932,+AC0-87.5,1509499617
1734935407,2041538831,+AC0-95.5,1509499617
2014326932,2041538831,+AC0-91.7,1509499617
1734935407,2014326932,+AC0-87.5,1509499617
1734935407,2041538831,+AC0-95.5,1509499617
2014326932,2041538831,+AC0-91.7,1509499617
1734935407,2014326932,+AC0-87.3,1509499617
1734935407,2041538831,+AC0-95.5,1509499617
2014326932,2041538831,+AC0-91.7,1509499617
1734935407,2014326932,+AC0-87.3,1509499617
1734935407,2041538831,+AC0-95.5,1509499617
2014326932,2041538831,+AC0-91.7,1509499617
1734935407,2014326932,+AC0-87.3,1509499617
1734935407,2041538831,+AC0-95.5,1509499617
2014326932,2041538831,+AC0-91.7,1509499617
1734935407,2014326932,+AC0-87.5,1509499618
1734935407,2041538831,+AC0-95.5,1509499618
2014326932,2041538831,+AC0-91.7,1509499618
1734935407,2014326932,+AC0-87.5,1509499618
1734935407,2041538831,+AC0-95.5,1509499618
2014326932,2041538831,+AC0-91.9,1509499618
1734935407,2014326932,+AC0-87.5,1509499618
1734935407,2041538831,+AC0-95.5,1509499618
2014326932,2041538831,+AC0-91.9,1509499618
1734935407,2014326932,+AC0-87.5,1509499618
1734935407,2041538831,+AC0-95.5,1509499618
2014326932,2041538831,+AC0-91.4,1509499618
1734935407,2014326932,+AC0-87.5,1509499618
1734935407,2041538831,+AC0-95.7,1509499618
2014326932,2041538831,+AC0-91.4,1509499618
1734935407,2014326932,+AC0-88.3,1509499619
1734935407,2041538831,+AC0-95.7,1509499619
2014326932,2041538831,+AC0-91.4,1509499619
1734935407,2014326932,+AC0-88.2,1509499619
1734935407,2041538831,+AC0-95.7,1509499619
2014326932,2041538831,+AC0-91.4,1509499619
1734935407,2014326932,+AC0-88.2,1509499619
1734935407,2041538831,+AC0-95.7,1509499619
2014326932,2041538831,+AC0-91.4,1509499619
1734935407,2014326932,+AC0-88.2,1509499619
1734935407,2041538831,+AC0-95.7,1509499619
2014326932,2041538831,+AC0-91.4,1509499619
1734935407,2014326932,+AC0-88.2,1509499619
1734935407,2041538831,+AC0-95.8,1509499619
2014326932,2041538831,+AC0-91.4,1509499619
1734935407,2014326932,+AC0-88.2,1509499620
1734935407,2041538831,+AC0-95.8,1509499620
2014326932,2041538831,+AC0-91.4,1509499620
1734935407,2014326932,+AC0-88.2,1509499620
1734935407,2041538831,+AC0-95.8,1509499620
2014326932,2041538831,+AC0-91.4,1509499620
1734935407,2014326932,+AC0-88.2,1509499620
1734935407,2041538831,+AC0-95.8,1509499620
2014326932,2041538831,+AC0-91.4,1509499620
1734935407,2014326932,+AC0-88.2,1509499620
1734935407,2041538831,+AC0-95.8,1509499620
2014326932,2041538831,+AC0-91.4,1509499620
1734935407,2014326932,+AC0-88.3,1509499620
1734935407,2041538831,+AC0-95.8,1509499620
2014326932,2041538831,+AC0-91.4,1509499620
1734935407,2014326932,+AC0-87.9,1509499621
1734935407,2041538831,+AC0-96.0,1509499621
2014326932,2041538831,+AC0-91.4,1509499621
1734935407,2014326932,+AC0-87.9,1509499621
1734935407,2041538831,+AC0-96.0,1509499621
2014326932,2041538831,+AC0-91.4,1509499621
1734935407,2014326932,+AC0-87.9,1509499621
1734935407,2041538831,+AC0-96.0,1509499621
2014326932,2041538831,+AC0-91.4,1509499621
1734935407,2014326932,+AC0-87.9,1509499621
1734935407,2041538831,+AC0-96.0,1509499621
2014326932,2041538831,+AC0-91.4,1509499621
1734935407,2014326932,+AC0-87.9,1509499621
1734935407,2041538831,+AC0-96.0,1509499621
2014326932,2041538831,+AC0-91.4,1509499621
1734935407,2014326932,+AC0-88.1,1509499622
1734935407,2041538831,+AC0-96.0,1509499622
2014326932,2041538831,+AC0-91.4,1509499622
1734935407,2014326932,+AC0-88.6,1509499622
1734935407,2041538831,+AC0-96.0,1509499622
2014326932,2041538831,+AC0-91.4,1509499622
1734935407,2014326932,+AC0-88.6,1509499622
1734935407,2041538831,+AC0-96.0,1509499622
2014326932,2041538831,+AC0-91.4,1509499622
1734935407,2014326932,+AC0-88.6,1509499622
1734935407,2041538831,+AC0-94.3,1509499622
2014326932,2041538831,+AC0-91.4,1509499622
1734935407,2014326932,+AC0-88.6,1509499622
1734935407,2041538831,+AC0-94.3,1509499622
2014326932,2041538831,+AC0-91.4,1509499622
1734935407,2014326932,+AC0-88.5,1509499623
1734935407,2041538831,+AC0-94.3,1509499623
2014326932,2041538831,+AC0-91.3,1509499623
1734935407,2014326932,+AC0-88.5,1509499623
1734935407,2041538831,+AC0-94.3,1509499623
2014326932,2041538831,+AC0-91.3,1509499623
1734935407,2014326932,+AC0-89.1,1509499623
1734935407,2041538831,+AC0-94.3,1509499623
2014326932,2041538831,+AC0-91.3,1509499623
1734935407,2014326932,+AC0-89.1,1509499623
1734935407,2041538831,+AC0-94.3,1509499623
2014326932,2041538831,+AC0-91.3,1509499623
1734935407,2014326932,+AC0-89.1,1509499623
1734935407,2041538831,+AC0-94.3,1509499623
2014326932,2041538831,+AC0-91.3,1509499623
1734935407,2014326932,+AC0-88.9,1509499624
1734935407,2041538831,+AC0-94.3,1509499624
2014326932,2041538831,+AC0-90.8,1509499624
1734935407,2014326932,+AC0-88.9,1509499624
1734935407,2041538831,+AC0-93.5,1509499624
2014326932,2041538831,+AC0-90.8,1509499624
1734935407,2014326932,+AC0-88.9,1509499624
1734935407,2041538831,+AC0-93.5,1509499624
2014326932,2041538831,+AC0-90.8,1509499624
1734935407,2014326932,+AC0-88.9,1509499624
1734935407,2041538831,+AC0-93.5,1509499624
2014326932,2041538831,+AC0-90.8,1509499624
1734935407,2014326932,+AC0-89.5,1509499624
1734935407,2041538831,+AC0-93.5,1509499624
2014326932,2041538831,+AC0-90.8,1509499624
1734935407,2014326932,+AC0-89.7,1509499625
1734935407,2041538831,+AC0-93.5,1509499625
2014326932,2041538831,+AC0-91.3,1509499625
1734935407,2014326932,+AC0-89.7,1509499625
1734935407,2041538831,+AC0-93.5,1509499625
2014326932,2041538831,+AC0-91.3,1509499625
1734935407,2014326932,+AC0-89.7,1509499625
1734935407,2041538831,+AC0-93.5,1509499625
2014326932,2041538831,+AC0-91.3,1509499625
1734935407,2014326932,+AC0-89.7,1509499625
1734935407,2041538831,+AC0-93.5,1509499625
2014326932,2041538831,+AC0-91.3,1509499625
1734935407,2014326932,+AC0-89.7,1509499625
1734935407,2041538831,+AC0-93.5,1509499625
2014326932,2041538831,+AC0-91.3,1509499625
1734935407,2014326932,+AC0-90.2,1509499626
1734935407,2041538831,+AC0-92.6,1509499626
2014326932,2041538831,+AC0-91.2,1509499626
1734935407,2014326932,+AC0-90.2,1509499626
1734935407,2041538831,+AC0-92.6,1509499626
2014326932,2041538831,+AC0-91.2,1509499626
1734935407,2014326932,+AC0-90.2,1509499626
1734935407,2041538831,+AC0-92.6,1509499626
2014326932,2041538831,+AC0-91.2,1509499626
1734935407,2014326932,+AC0-90.2,1509499626
1734935407,2041538831,+AC0-92.6,1509499626
2014326932,2041538831,+AC0-91.2,1509499626
1734935407,2014326932,+AC0-90.2,1509499626
1734935407,2041538831,+AC0-92.6,1509499626
2014326932,2041538831,+AC0-91.2,1509499626
1734935407,2014326932,+AC0-90.9,1509499627
1734935407,2041538831,+AC0-92.5,1509499627
2014326932,2041538831,+AC0-91.8,1509499627
1734935407,2014326932,+AC0-90.9,1509499627
1734935407,2041538831,+AC0-92.5,1509499627
2014326932,2041538831,+AC0-91.8,1509499627
1734935407,2014326932,+AC0-90.9,1509499627
1734935407,2041538831,+AC0-92.5,1509499627
2014326932,2041538831,+AC0-91.8,1509499627
1734935407,2014326932,+AC0-90.9,1509499627
1734935407,2041538831,+AC0-92.3,1509499627
2014326932,2041538831,+AC0-91.8,1509499627
1734935407,2014326932,+AC0-90.9,1509499627
1734935407,2041538831,+AC0-92.3,1509499627
2014326932,2041538831,+AC0-91.8,1509499627
1734935407,2014326932,+AC0-91.8,1509499628
1734935407,2041538831,+AC0-92.3,1509499628
2014326932,2041538831,+AC0-91.8,1509499628
1734935407,2014326932,+AC0-91.8,1509499628
1734935407,2041538831,+AC0-92.1,1509499628
2014326932,2041538831,+AC0-91.8,1509499628
1734935407,2014326932,+AC0-91.8,1509499628
1734935407,2041538831,+AC0-92.1,1509499628
2014326932,2041538831,+AC0-91.8,1509499628
1734935407,2014326932,+AC0-91.8,1509499628
1734935407,2041538831,+AC0-91.6,1509499628
2014326932,2041538831,+AC0-92.3,1509499628
1734935407,2014326932,+AC0-91.8,1509499628
1734935407,2041538831,+AC0-91.6,1509499628
2014326932,2041538831,+AC0-92.3,1509499628
1734935407,2014326932,+AC0-92.7,1509499629
1734935407,2041538831,+AC0-91.1,1509499629
2014326932,2041538831,+AC0-93.2,1509499629
1734935407,2014326932,+AC0-92.7,1509499629
1734935407,2041538831,+AC0-91.1,1509499629
2014326932,2041538831,+AC0-93.2,1509499629
1734935407,2014326932,+AC0-92.7,1509499629
1734935407,2041538831,+AC0-91.1,1509499629
2014326932,2041538831,+AC0-93.2,1509499629
1734935407,2014326932,+AC0-92.9,1509499629
1734935407,2041538831,+AC0-91.1,1509499629
2014326932,2041538831,+AC0-93.6,1509499629
1734935407,2014326932,+AC0-93.1,1509499629
1734935407,2041538831,+AC0-91.1,1509499629
2014326932,2041538831,+AC0-93.6,1509499629
1734935407,2014326932,+AC0-93.9,1509499630
1734935407,2041538831,+AC0-91.1,1509499630
2014326932,2041538831,+AC0-94.0,1509499630
1734935407,2014326932,+AC0-93.9,1509499630
1734935407,2041538831,+AC0-91.1,1509499630
2014326932,2041538831,+AC0-94.0,1509499630
1734935407,2014326932,+AC0-93.9,1509499630
1734935407,2041538831,+AC0-91.1,1509499630
2014326932,2041538831,+AC0-94.0,1509499630
1734935407,2014326932,+AC0-93.9,1509499630
1734935407,2041538831,+AC0-91.1,1509499630
2014326932,2041538831,+AC0-94.0,1509499630
1734935407,2014326932,+AC0-93.9,1509499630
1734935407,2041538831,+AC0-91.1,1509499630
2014326932,2041538831,+AC0-94.0,1509499630
1734935407,2014326932,+AC0-94.7,1509499631
1734935407,2041538831,+AC0-90.5,1509499631
2014326932,2041538831,+AC0-95.2,1509499631
1734935407,2014326932,+AC0-94.7,1509499631
1734935407,2041538831,+AC0-91.0,1509499631
2014326932,2041538831,+AC0-95.2,1509499631
1734935407,2014326932,+AC0-94.7,1509499631
1734935407,2041538831,+AC0-91.0,1509499631
2014326932,2041538831,+AC0-94.4,1509499631
1734935407,2014326932,+AC0-94.7,1509499631
1734935407,2041538831,+AC0-91.0,1509499631
2014326932,2041538831,+AC0-94.7,1509499631
1734935407,2014326932,+AC0-94.7,1509499631
